12/14/14-20:07:05	---INITIALIZING POD SYSTEM---
12/14/14-20:09:01	run: False
12/14/14-20:09:01	loc: Station_1
12/14/14-20:09:01	spd: 0
12/14/14-20:09:01	prx: 0

12/14/14-20:09:04	id: 2
12/14/14-20:09:04	run: False
12/14/14-20:09:04	loc: Station_1
12/14/14-20:09:04	spd: 0
12/14/14-20:09:04	prx: 0

12/14/14-20:09:07	id: 2
12/14/14-20:09:07	run: False
12/14/14-20:09:07	loc: Station_1
12/14/14-20:09:07	spd: 0
12/14/14-20:09:07	prx: 0

12/14/14-20:09:10	id: 2
12/14/14-20:09:10	run: False
12/14/14-20:09:10	loc: Station_1
12/14/14-20:09:10	spd: 0
12/14/14-20:09:10	prx: 0

12/14/14-20:09:13	id: 2
12/14/14-20:09:13	run: False
12/14/14-20:09:13	loc: Station_1
12/14/14-20:09:13	spd: 0
12/14/14-20:09:13	prx: 0

12/14/14-20:09:16	id: 2
12/14/14-20:09:16	run: False
12/14/14-20:09:16	loc: Station_1
12/14/14-20:09:16	spd: 0
12/14/14-20:09:16	prx: 0

12/14/14-20:09:19	id: 2
12/14/14-20:09:19	run: False
12/14/14-20:09:19	loc: Station_1
12/14/14-20:09:19	spd: 0
12/14/14-20:09:19	prx: 0

12/14/14-20:09:22	id: 2
12/14/14-20:09:22	run: False
12/14/14-20:09:22	loc: Station_1
12/14/14-20:09:22	spd: 0
12/14/14-20:09:22	prx: 0

12/14/14-20:09:25	id: 2
12/14/14-20:09:25	run: False
12/14/14-20:09:25	loc: Station_1
12/14/14-20:09:25	spd: 0
12/14/14-20:09:25	prx: 0

12/14/14-20:09:28	id: 2
12/14/14-20:09:28	run: False
12/14/14-20:09:28	loc: Station_1
12/14/14-20:09:28	spd: 0
12/14/14-20:09:28	prx: 0

12/14/14-20:09:31	id: 2
12/14/14-20:09:31	run: False
12/14/14-20:09:31	loc: Station_1
12/14/14-20:09:31	spd: 0
12/14/14-20:09:31	prx: 0

12/14/14-20:09:34	id: 2
12/14/14-20:09:34	run: False
12/14/14-20:09:34	loc: Station_1
12/14/14-20:09:34	spd: 0
12/14/14-20:09:34	prx: 0

12/14/14-20:09:37	id: 2
12/14/14-20:09:37	run: False
12/14/14-20:09:37	loc: Station_1
12/14/14-20:09:37	spd: 0
12/14/14-20:09:37	prx: 0

12/14/14-20:09:40	id: 2
12/14/14-20:09:40	run: False
12/14/14-20:09:40	loc: Station_1
12/14/14-20:09:40	spd: 0
12/14/14-20:09:40	prx: 0

12/14/14-20:09:43	id: 2
12/14/14-20:09:43	run: False
12/14/14-20:09:43	loc: Station_1
12/14/14-20:09:43	spd: 0
12/14/14-20:09:43	prx: 0

12/14/14-20:09:46	id: 2
12/14/14-20:09:46	run: False
12/14/14-20:09:46	loc: Station_1
12/14/14-20:09:46	spd: 0
12/14/14-20:09:46	prx: 0

12/14/14-20:09:49	id: 2
12/14/14-20:09:49	run: False
12/14/14-20:09:49	loc: Station_1
12/14/14-20:09:49	spd: 0
12/14/14-20:09:49	prx: 0

12/14/14-20:09:52	id: 2
12/14/14-20:09:52	run: False
12/14/14-20:09:52	loc: Station_1
12/14/14-20:09:52	spd: 0
12/14/14-20:09:52	prx: 0

12/14/14-20:09:55	id: 2
12/14/14-20:09:55	run: False
12/14/14-20:09:55	loc: Station_1
12/14/14-20:09:55	spd: 0
12/14/14-20:09:55	prx: 0

12/14/14-20:09:58	id: 2
12/14/14-20:09:58	run: False
12/14/14-20:09:58	loc: Station_1
12/14/14-20:09:58	spd: 0
12/14/14-20:09:58	prx: 0

12/14/14-20:10:01	id: 2
12/14/14-20:10:01	run: False
12/14/14-20:10:01	loc: Station_1
12/14/14-20:10:01	spd: 0
12/14/14-20:10:01	prx: 0

12/14/14-20:10:04	id: 2
12/14/14-20:10:04	run: False
12/14/14-20:10:04	loc: Station_1
12/14/14-20:10:04	spd: 0
12/14/14-20:10:04	prx: 0

12/14/14-20:10:07	id: 2
12/14/14-20:10:07	run: False
12/14/14-20:10:07	loc: Station_1
12/14/14-20:10:07	spd: 0
12/14/14-20:10:07	prx: 0

12/14/14-20:10:10	id: 2
12/14/14-20:10:10	run: False
12/14/14-20:10:10	loc: Station_1
12/14/14-20:10:10	spd: 0
12/14/14-20:10:10	prx: 0

12/14/14-20:10:13	id: 2
12/14/14-20:10:13	run: False
12/14/14-20:10:13	loc: Station_1
12/14/14-20:10:13	spd: 0
12/14/14-20:10:13	prx: 0

12/14/14-20:10:16	id: 2
12/14/14-20:10:16	run: False
12/14/14-20:10:16	loc: Station_1
12/14/14-20:10:16	spd: 0
12/14/14-20:10:16	prx: 0

12/14/14-20:10:19	id: 2
12/14/14-20:10:19	run: False
12/14/14-20:10:19	loc: Station_1
12/14/14-20:10:19	spd: 0
12/14/14-20:10:19	prx: 0

12/14/14-20:10:22	id: 2
12/14/14-20:10:22	run: False
12/14/14-20:10:22	loc: Station_1
12/14/14-20:10:22	spd: 0
12/14/14-20:10:22	prx: 0

12/14/14-20:10:25	id: 2
12/14/14-20:10:25	run: False
12/14/14-20:10:25	loc: Station_1
12/14/14-20:10:25	spd: 0
12/14/14-20:10:25	prx: 0

12/14/14-20:10:28	id: 2
12/14/14-20:10:28	run: False
12/14/14-20:10:28	loc: Station_1
12/14/14-20:10:28	spd: 0
12/14/14-20:10:28	prx: 0

12/14/14-20:10:31	id: 2
12/14/14-20:10:31	run: False
12/14/14-20:10:31	loc: Station_1
12/14/14-20:10:31	spd: 0
12/14/14-20:10:31	prx: 0

12/14/14-20:10:34	id: 2
12/14/14-20:10:34	run: False
12/14/14-20:10:34	loc: Station_1
12/14/14-20:10:34	spd: 0
12/14/14-20:10:34	prx: 0

12/14/14-20:10:37	id: 2
12/14/14-20:10:37	run: False
12/14/14-20:10:37	loc: Station_1
12/14/14-20:10:37	spd: 0
12/14/14-20:10:37	prx: 0

12/14/14-20:10:40	id: 2
12/14/14-20:10:40	run: False
12/14/14-20:10:40	loc: Station_1
12/14/14-20:10:40	spd: 0
12/14/14-20:10:40	prx: 0

12/14/14-20:10:43	id: 2
12/14/14-20:10:43	run: False
12/14/14-20:10:43	loc: Station_1
12/14/14-20:10:43	spd: 0
12/14/14-20:10:43	prx: 0

12/14/14-20:10:46	id: 2
12/14/14-20:10:46	run: False
12/14/14-20:10:46	loc: Station_1
12/14/14-20:10:46	spd: 0
12/14/14-20:10:46	prx: 0

12/14/14-20:10:49	id: 2
12/14/14-20:10:49	run: False
12/14/14-20:10:49	loc: Station_1
12/14/14-20:10:49	spd: 0
12/14/14-20:10:49	prx: 0

12/14/14-20:10:52	id: 2
12/14/14-20:10:52	run: False
12/14/14-20:10:52	loc: Station_1
12/14/14-20:10:52	spd: 0
12/14/14-20:10:52	prx: 0

12/14/14-20:10:55	id: 2
12/14/14-20:10:55	run: False
12/14/14-20:10:55	loc: Station_1
12/14/14-20:10:55	spd: 0
12/14/14-20:10:55	prx: 0

12/14/14-20:10:58	id: 2
12/14/14-20:10:58	run: False
12/14/14-20:10:58	loc: Station_1
12/14/14-20:10:58	spd: 0
12/14/14-20:10:58	prx: 0

12/14/14-20:11:01	id: 2
12/14/14-20:11:01	run: False
12/14/14-20:11:01	loc: Station_1
12/14/14-20:11:01	spd: 0
12/14/14-20:11:01	prx: 0

12/14/14-20:11:04	id: 2
12/14/14-20:11:04	run: False
12/14/14-20:11:04	loc: Station_1
12/14/14-20:11:04	spd: 0
12/14/14-20:11:04	prx: 0

12/14/14-20:11:07	id: 2
12/14/14-20:11:07	run: False
12/14/14-20:11:07	loc: Station_1
12/14/14-20:11:07	spd: 0
12/14/14-20:11:07	prx: 0

12/14/14-20:11:10	id: 2
12/14/14-20:11:10	run: False
12/14/14-20:11:10	loc: Station_1
12/14/14-20:11:10	spd: 0
12/14/14-20:11:10	prx: 0

12/14/14-20:11:13	id: 2
12/14/14-20:11:13	run: False
12/14/14-20:11:13	loc: Station_1
12/14/14-20:11:13	spd: 0
12/14/14-20:11:13	prx: 0

12/14/14-20:11:16	id: 2
12/14/14-20:11:16	run: False
12/14/14-20:11:16	loc: Station_1
12/14/14-20:11:16	spd: 0
12/14/14-20:11:16	prx: 0

12/14/14-20:11:17	---SHUTING DOWN POD SYSTEM---

